ID,Name,Age,OVA,Nationality,Club,BP,foot,Attacking,Heading Accuracy,Short Passing,Skill,Movement,Acceleration,Shot Power,Jumping,Stamina,Strength,Height_cm,Weight_kg,Contract_Years,total_injuries,total_days_missed,total_games_missed,avg_days_per_injury,injury_risk_score,latest_market_val,latest_season,avg_sentiment,sentiment_label,sentiment_count,age_peak_diff,is_peak_age,age_squared,career_stage,physical_index,technical_index,performance_score,position_group,pos_defender,pos_forward,pos_goalkeeper,pos_midfielder,pos_other,injury_risk_category,availability_score,is_left_footed,contract_value_proxy,num_seasons,max_market_val,min_market_val,mean_market_val,avg_growth_rate,last_market_val,value_volatility,sentiment_performance_index,log_market_val,value_per_ova,injury_adj_performance,potential_score,value_trend,OVA_norm,performance_score_norm,physical_index_norm,technical_index_norm,total_days_missed_norm,avg_sentiment_norm,Contract_Years_norm,Age_norm
202445,Rodrigo Ely,26,75,Brazil,Deportivo Alavés,CB,Right,208.0,73,64,199,271,53,52,72.0,55,91,188.0,83.0,4.0,15,865,122,57.7,57.7,2200000.0,2021.0,-0.229,negative,3.0,0,1,676,prime,67.75,63.0,43.56,defender,True,False,False,False,False,high,0.805,0,300.0,6.0,2200000.0,2200000.0,2200000.0,0.0,2200000.0,0.0,42.562,14.603968372873895,29333.0,35.066,75.0,stable,0.5142857142857142,0.4055415617128465,0.3007159904534606,0.3018243243243244,0.19387525332132405,0.27313054499366285,0.25,0.4347826086956521
184943,Ramires,31,80,Brazil,Jiangsu Suning FC,CDM,Right,353.0,75,78,352,395,82,75,81.0,85,65,177.8,68.9,0.0,3,75,14,25.0,25.0,800000.0,2015.0,-0.043,neutral,3.0,5,0,961,experienced,78.25,76.0,54.0,midfielder,False,False,False,True,False,medium,0.983,0,0.0,3.0,800000.0,800000.0,800000.0,0.0,800000.0,0.0,53.768,13.592368256649284,10000.0,53.082,80.0,stable,0.657142857142857,0.734256926952141,0.40095465393794755,0.38966216216216226,0.015987390227426256,0.39100126742712293,0.0,0.6521739130434783
189169,Jonathas,31,73,Brazil,Elche CF,ST,Right,346.0,77,64,264,323,66,79,76.0,57,86,190.5,81.2,0.0,15,370,41,24.7,24.7,900000.0,2020.0,0.315,positive,3.0,5,0,961,experienced,71.25,73.33,47.86,forward,False,True,False,False,False,high,0.917,0,0.0,10.0,900000.0,900000.0,900000.0,0.0,900000.0,0.0,49.368,13.71015115341694,12329.0,43.888,73.0,stable,0.4571428571428573,0.5409319899244333,0.3341288782816229,0.37162162162162166,0.08241387074983111,0.6178707224334601,0.0,0.6521739130434783
210257,Ederson,26,88,Brazil,Manchester City,GK,Left,123.0,14,57,157,322,64,70,66.0,41,78,188.0,86.2,7.0,27,1129,188,41.8,41.8,1000000.0,2020.0,0.353,positive,3.0,0,1,676,prime,62.25,47.0,47.24,goalkeeper,False,False,True,False,False,high,0.746,1,616.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,48.908,14.220976332738882,17045.0,35.241,88.0,stable,0.8857142857142857,0.5214105793450882,0.24821002386634844,0.19371621621621626,0.25332132402612023,0.6419518377693282,0.4375,0.4347826086956521
245564,Vinicius,21,62,Brazil,Bologna,GK,Right,79.0,10,34,105,279,58,41,64.0,36,64,188.0,82.1,5.0,3,202,31,67.3,67.3,150000.0,2013.0,0.234,positive,3.0,-5,0,441,developing,55.5,28.33,34.06,goalkeeper,False,False,True,False,False,high,0.955,0,310.0,3.0,150000.0,150000.0,150000.0,0.0,150000.0,0.0,34.857,11.918397239722838,2419.0,32.527,66.96,stable,0.1428571428571428,0.1064231738035265,0.1837708830548926,0.06756756756756756,0.044584553028597165,0.5665399239543726,0.3125,0.21739130434782605
189172,Fidel,30,72,Spain,Elche CF,LM,Left,318.0,46,64,342,374,74,72,75.0,71,61,180.3,73.9,3.0,3,84,13,28.0,28.0,2000000.0,2014.0,-0.046,neutral,3.0,4,0,900,experienced,70.25,60.67,49.48,midfielder,False,False,False,True,False,medium,0.981,1,216.0,1.0,2000000.0,2000000.0,2000000.0,0.0,2000000.0,0.0,49.252,14.508658238524095,27778.0,48.54,72.0,stable,0.4285714285714284,0.591939546599496,0.324582338902148,0.28608108108108116,0.018013960819635216,0.38910012674271227,0.1875,0.6086956521739131
247204,Emerson,21,78,Brazil,Real Betis,RB,Right,321.0,68,77,330,377,79,77,78.0,79,74,180.3,78.9,2.0,12,778,156,64.8,64.8,800000.0,2020.0,0.068,positive,3.0,-5,0,441,developing,77.5,74.0,51.76,defender,True,False,False,False,False,high,0.825,0,156.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,52.112,14.220976332738882,19231.0,42.702,84.24,stable,0.6000000000000001,0.6637279596977329,0.3937947494033413,0.37614864864864866,0.17428507092997073,0.46134347275031684,0.125,0.21739130434782605
207863,Felipe,31,84,Brazil,Atlético Madrid,CB,Right,285.0,84,73,251,327,58,46,90.0,76,89,190.5,83.0,3.0,14,280,34,20.0,20.0,1500000.0,2020.0,0.528,positive,3.0,5,0,961,experienced,78.25,67.67,50.86,defender,True,False,False,False,False,high,0.937,0,252.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,53.545,14.220976332738882,17857.0,47.656,84.0,stable,0.7714285714285714,0.6353904282115869,0.40095465393794755,0.3333783783783784,0.0621481648277415,0.752851711026616,0.1875,0.6521739130434783
146637,Dani Giménez,35,72,Spain,Deportivo de La Coruña,GK,Right,75.0,11,27,89,217,34,51,54.0,30,52,182.9,77.1,3.0,2,60,9,30.0,30.0,100000.0,2018.0,0.266,positive,3.0,9,0,1225,veteran,42.5,29.67,36.42,goalkeeper,False,False,True,False,False,medium,0.987,0,216.0,2.0,100000.0,100000.0,100000.0,0.0,100000.0,0.0,37.389,11.51293546492023,1389.0,35.947,72.0,stable,0.4285714285714284,0.1807304785894207,0.059665871121718395,0.07662162162162166,0.01260977257374465,0.5868187579214195,0.1875,0.826086956521739
258306,Jean Patric,23,67,Brazil,Santa Clara,LW,Right,298.0,49,61,286,371,86,68,46.0,54,44,175.3,67.1,2.0,1,23,4,23.0,23.0,300000.0,2020.0,-0.107,negative,3.0,-3,1,529,developing,57.5,59.33,45.9,forward,False,True,False,False,False,low,0.995,0,134.0,1.0,300000.0,300000.0,300000.0,0.0,300000.0,0.0,45.409,12.611541086966117,4478.0,45.67,69.68,stable,0.2857142857142856,0.47921914357682616,0.20286396181384253,0.27702702702702703,0.004278315694663365,0.3504435994930291,0.125,0.30434782608695654
186568,Marcos Paulo,25,69,Brazil,Associação Académica de Coimbra,CAM,Right,296.0,60,73,351,340,68,76,71.0,73,65,180.3,78.0,3.0,5,396,60,79.2,79.2,9000000.0,2021.0,0.453,positive,3.0,-1,1,625,developing,69.25,69.67,47.34,midfielder,False,False,False,True,False,high,0.911,0,207.0,4.0,9000000.0,100000.0,2325000.0,22.25,9000000.0,3.828,49.485,16.012735246411598,130435.0,43.127,69.0,rising_fast,0.34285714285714275,0.52455919395466,0.3150357995226731,0.34689189189189196,0.08826840801621257,0.7053231939163498,0.1875,0.3913043478260869
234570,Jota,21,72,Portugal,SL Benfica,RM,Right,319.0,60,65,352,407,86,74,80.0,61,41,175.3,67.1,8.0,11,716,95,65.1,65.1,1000000.0,2020.0,-0.268,negative,3.0,-5,0,441,developing,67.0,66.33,50.36,midfielder,False,False,False,True,False,high,0.839,0,576.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,49.01,14.220976332738882,20833.0,42.252,77.76,stable,0.4285714285714284,0.6196473551637279,0.29355608591885446,0.32432432432432434,0.16032425129475344,0.24841571609632443,0.5,0.21739130434782605
233419,Raphinha,23,81,Brazil,Stade Rennais FC,LM,Left,339.0,45,74,383,429,91,80,74.0,83,64,175.3,68.0,5.0,10,187,37,18.7,18.7,32000000.0,2020.0,0.516,positive,3.0,-3,1,529,developing,78.0,66.33,55.42,midfielder,False,False,False,True,False,high,0.958,1,405.0,4.0,32000000.0,32000000.0,32000000.0,0.0,32000000.0,0.0,58.28,17.281246492014,395062.0,53.092,84.24,stable,0.6857142857142855,0.7789672544080605,0.39856801909307876,0.32432432432432434,0.041206935374915564,0.7452471482889733,0.3125,0.30434782608695654
209499,Fabinho,26,87,Brazil,Liverpool,CDM,Right,345.0,75,85,365,349,66,81,75.0,88,81,188.0,78.0,5.0,15,488,75,32.5,32.5,350000.0,2019.0,0.635,positive,3.0,0,1,676,prime,77.5,80.33,55.98,midfielder,False,False,False,True,False,high,0.89,0,435.0,6.0,60000000.0,350000.0,40116666.66666666,28.0734,350000.0,1.487,59.535,12.765691290604371,4023.0,49.822,87.0,rising_fast,0.8571428571428572,0.7965994962216624,0.3937947494033413,0.4189189189189189,0.10898446295879306,0.8206590621039289,0.3125,0.4347826086956521
207865,Marquinhos,26,85,Brazil,Paris Saint-Germain,CB,Right,298.0,84,82,312,364,70,61,89.0,80,75,182.9,74.8,11.0,25,566,117,22.6,22.6,75000000.0,2013.0,0.106,positive,3.0,0,1,676,prime,78.5,75.67,53.48,defender,True,False,False,False,False,high,0.873,0,935.0,2.0,75000000.0,75000000.0,75000000.0,0.0,75000000.0,0.0,54.047,18.13299868483392,882353.0,46.688,85.0,stable,0.7999999999999998,0.7178841309823677,0.4033412887828162,0.38743243243243247,0.12654807475793742,0.485424588086185,0.6875,0.4347826086956521
232208,Allan,21,69,Brazil,Eintracht Frankfurt,CAM,Left,274.0,31,74,347,350,66,70,68.0,54,48,172.7,69.9,4.0,22,382,58,17.4,17.4,2000000.0,2020.0,-0.11,negative,3.0,-5,0,441,developing,59.0,58.33,47.02,midfielder,False,False,False,True,False,high,0.914,1,276.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,46.503,14.220976332738882,21739.0,42.976,74.52,stable,0.34285714285714275,0.5144836272040304,0.2171837708830549,0.2702702702702703,0.0851159648727764,0.34854245880861845,0.25,0.21739130434782605
230658,Arthur,23,84,Brazil,Juventus,CM,Right,352.0,58,88,396,387,68,78,68.0,76,68,170.2,73.0,4.0,2,221,37,110.5,110.5,35000000.0,2020.0,0.214,positive,3.0,-3,1,529,developing,70.0,74.67,56.3,midfielder,False,False,False,True,False,high,0.95,0,336.0,2.0,35000000.0,35000000.0,35000000.0,0.0,35000000.0,0.0,57.505,17.370858648025116,416667.0,53.485,87.36,stable,0.7714285714285714,0.8066750629722922,0.3221957040572792,0.3806756756756758,0.04886286872326053,0.5538656527249682,0.25,0.30434782608695654
192638,Marcos Alonso,29,81,Spain,Chelsea,LB,Left,396.0,83,83,403,333,67,84,73.0,91,76,188.0,84.8,7.0,12,482,87,40.2,40.2,15000000.0,2016.0,0.387,positive,3.0,3,0,841,prime,76.75,83.33,55.04,defender,True,False,False,False,False,high,0.892,1,567.0,4.0,15000000.0,15000000.0,15000000.0,0.0,15000000.0,0.0,57.17,16.52356082573315,185185.0,49.096,81.0,stable,0.6857142857142855,0.7670025188916877,0.38663484486873506,0.4391891891891892,0.10763341589732042,0.6634980988593155,0.4375,0.5652173913043479
201995,Felipe Anderson,27,81,Brazil,West Ham United,LM,Right,345.0,44,79,393,428,88,85,33.0,68,55,175.3,69.9,4.0,13,427,65,32.8,32.8,10000000.0,2021.0,0.322,positive,3.0,1,1,729,prime,61.0,69.33,55.72,midfielder,False,False,False,True,False,high,0.904,0,324.0,4.0,10000000.0,10000000.0,10000000.0,0.0,10000000.0,0.0,57.514,16.118095750958314,123457.0,50.371,81.0,stable,0.6857142857142855,0.7884130982367757,0.23627684964200474,0.3445945945945946,0.0952488178338212,0.6223067173637515,0.25,0.4782608695652173
233605,Pedro,22,74,Brazil,Fiorentina,ST,Right,309.0,69,63,290,336,70,75,65.0,62,72,182.9,78.0,5.0,21,731,137,34.8,34.8,1500000.0,2020.0,0.506,positive,3.0,-4,0,484,developing,67.25,69.0,48.3,forward,False,True,False,False,False,high,0.836,0,370.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,50.744,14.220976332738882,20270.0,40.379,78.44,stable,0.48571428571428577,0.554785894206549,0.29594272076372313,0.3423648648648649,0.16370186894843505,0.7389100126742711,0.3125,0.26086956521739135
232381,Wesley,23,76,Brazil,Aston Villa,ST,Right,353.0,75,72,322,308,61,84,70.0,75,91,190.5,93.9,5.0,13,549,124,42.2,42.2,10000000.0,2021.0,-0.064,negative,3.0,-3,1,529,developing,74.25,77.0,50.06,forward,False,True,False,False,False,high,0.876,0,380.0,4.0,10000000.0,400000.0,5200000.0,6.0,10000000.0,1.846,49.74,16.118095750958314,131579.0,43.853,79.04,rising_fast,0.5428571428571427,0.6102015113350127,0.36276849642004777,0.39641891891891895,0.12272010808376492,0.3776932826362484,0.3125,0.30434782608695654
252327,Manu Sánchez,19,70,Spain,Atlético Madrid,LWB,Left,261.0,56,65,273,336,70,43,62.0,73,54,177.8,69.9,6.0,3,240,26,80.0,80.0,8000000.0,2021.0,0.402,positive,3.0,-7,0,361,youth,64.75,54.67,45.4,defender,True,False,False,False,False,high,0.946,1,420.0,3.0,8000000.0,200000.0,5400000.0,13.0,8000000.0,1.444,47.225,15.894952224644102,114286.0,42.948,78.4,rising_fast,0.37142857142857144,0.4634760705289672,0.27207637231503584,0.24554054054054059,0.05314118441792389,0.6730038022813688,0.375,0.13043478260869568
242444,João Félix,20,81,Portugal,Atlético Madrid,CAM,Right,381.0,69,77,378,410,79,82,79.0,75,64,180.3,69.9,7.0,15,319,49,21.3,21.3,70000000.0,2019.0,0.388,positive,3.0,-6,0,400,youth,74.25,76.0,55.78,midfielder,False,False,False,True,False,high,0.928,0,567.0,2.0,70000000.0,70000000.0,70000000.0,0.0,70000000.0,0.0,57.944,18.064005814299342,864198.0,51.764,89.1,stable,0.6857142857142855,0.7903022670025189,0.36276849642004777,0.38966216216216226,0.07092997072731366,0.6641318124207858,0.4375,0.17391304347826086
20801,Cristiano Ronaldo,35,92,Portugal,Juventus,ST,Right,437.0,90,82,414,431,87,94,95.0,84,78,188.0,83.0,4.0,15,138,24,9.2,9.2,45000000.0,2021.0,0.366,positive,3.0,9,0,1225,veteran,86.0,88.67,62.44,forward,False,True,False,False,False,medium,0.969,0,368.0,3.0,45000000.0,45000000.0,45000000.0,0.0,45000000.0,0.0,64.725,17.622173069956816,489130.0,60.504,92.0,stable,1.0,0.9999999999999999,0.4749403341288783,0.4752702702702703,0.030173384372888988,0.650190114068441,0.25,0.826086956521739
135507,Fernandinho,35,84,Brazil,Manchester City,CB,Right,364.0,71,86,381,363,67,83,84.0,78,76,177.8,67.1,8.0,21,575,91,27.4,27.4,1800000.0,2015.0,0.335,positive,3.0,9,0,1225,veteran,76.25,80.0,55.76,defender,True,False,False,False,False,high,0.871,0,672.0,3.0,2000000.0,200000.0,800000.0,-0.3,200000.0,2.25,57.628,12.206077645517674,2381.0,48.567,84.0,declining_fast,0.7714285714285714,0.7896725440806044,0.3818615751789976,0.41668918918918924,0.12857464535014637,0.6305449936628643,0.5,0.826086956521739
237135,Davidson,29,77,Brazil,Alanyaspor,LW,Right,341.0,60,72,373,387,76,83,70.0,85,64,177.8,63.0,3.0,3,16,3,5.3,5.3,3800000.0,2020.0,-0.101,negative,3.0,3,0,841,prime,73.75,71.67,52.82,forward,False,True,False,False,False,low,0.996,0,231.0,3.0,3800000.0,3800000.0,3800000.0,0.0,3800000.0,0.0,52.287,15.150511887854474,49351.0,52.609,77.0,stable,0.5714285714285712,0.697103274559194,0.3579952267303103,0.36040540540540544,0.002702094122945283,0.3542458808618504,0.1875,0.5652173913043479
212198,Bruno Fernandes,25,87,Portugal,Manchester United,CAM,Right,396.0,58,88,433,398,78,89,72.0,94,67,177.8,68.9,5.0,4,30,6,7.5,7.5,90000000.0,2019.0,0.012,neutral,3.0,-1,1,625,developing,77.75,78.33,59.34,midfielder,False,False,False,True,False,low,0.993,0,435.0,4.0,90000000.0,90000000.0,90000000.0,0.0,90000000.0,0.0,59.411,18.31532023940565,1034483.0,58.925,87.0,stable,0.8571428571428572,0.9023929471032747,0.3961813842482101,0.40540540540540543,0.0058545372663814455,0.42585551330798477,0.3125,0.3913043478260869
199576,Oriol Romeu,28,75,Spain,Southampton,CDM,Right,243.0,69,77,301,267,50,60,65.0,69,79,182.9,83.0,6.0,11,480,112,43.6,43.6,6000000.0,2015.0,0.032,neutral,3.0,2,1,784,prime,65.75,68.67,46.22,midfielder,False,False,False,True,False,high,0.892,0,450.0,4.0,6000000.0,6000000.0,6000000.0,0.0,6000000.0,0.0,46.368,15.607270193858982,80000.0,41.228,75.0,stable,0.5142857142857142,0.48929471032745575,0.28162291169451076,0.3401351351351352,0.10718306687682953,0.43852978453738906,0.375,0.5217391304347827
198213,Leandro Damião,30,73,Brazil,Kawasaki Frontale,ST,Right,338.0,77,67,321,265,43,76,46.0,64,89,188.0,89.8,2.0,4,200,24,50.0,50.0,1700000.0,2016.0,0.26,positive,3.0,4,0,900,experienced,60.5,73.33,47.68,forward,False,True,False,False,False,high,0.955,0,146.0,2.0,1700000.0,1700000.0,1700000.0,0.0,1700000.0,0.0,48.92,14.346139397261563,23288.0,45.534,73.0,stable,0.4571428571428573,0.5352644836272039,0.23150357995226728,0.37162162162162166,0.04413420400810628,0.5830164765525983,0.125,0.6086956521739131
201305,Gabriel Paulista,29,82,Brazil,Valencia CF,CB,Right,318.0,81,80,306,349,69,61,83.0,80,82,185.4,72.1,5.0,15,518,76,34.5,34.5,15000000.0,2017.0,0.606,positive,3.0,3,0,841,prime,78.5,74.0,52.26,defender,True,False,False,False,False,high,0.883,0,410.0,3.0,15000000.0,15000000.0,15000000.0,0.0,15000000.0,0.0,55.427,16.52356082573315,182927.0,46.146,82.0,stable,0.7142857142857144,0.6794710327455918,0.4033412887828162,0.37614864864864866,0.11573969826615627,0.8022813688212926,0.3125,0.5652173913043479
172316,Coke,33,75,Spain,Levante UD,RB,Right,353.0,83,73,321,340,68,70,80.0,63,64,177.8,73.9,4.0,8,371,56,46.4,46.4,800000.0,2018.0,-0.108,negative,3.0,7,0,1089,veteran,68.75,75.33,50.28,defender,True,False,False,False,False,high,0.917,0,300.0,4.0,800000.0,800000.0,800000.0,0.0,800000.0,0.0,49.737,13.592368256649284,10667.0,46.107,75.0,stable,0.5142857142857142,0.6171284634760706,0.3102625298329356,0.38513513513513514,0.08263904526007655,0.34980988593155893,0.25,0.7391304347826086
222466,José Carlos,24,64,Spain,AD Alcorcón,CB,Left,243.0,64,62,276,247,43,52,72.0,66,67,185.4,73.9,2.0,4,699,42,174.8,174.8,100000.0,2014.0,0.316,positive,3.0,-2,1,576,developing,62.0,59.33,40.92,defender,True,False,False,False,False,high,0.843,1,128.0,4.0,100000.0,100000.0,100000.0,0.0,100000.0,0.0,42.213,11.51293546492023,1562.0,34.496,65.28,stable,0.19999999999999996,0.3224181360201511,0.24582338902147977,0.27702702702702703,0.15649628462058096,0.6185044359949302,0.125,0.34782608695652173
259075,Yan Couto,18,64,Brazil,Girona FC,RWB,Right,260.0,49,60,283,371,82,57,65.0,71,44,167.6,62.1,5.0,4,55,10,13.8,13.8,4000000.0,2021.0,0.096,positive,3.0,-8,0,324,youth,65.5,55.33,43.88,defender,True,False,False,False,False,medium,0.988,0,320.0,1.0,4000000.0,4000000.0,4000000.0,0.0,4000000.0,0.0,44.301,15.201805169084134,62500.0,43.353,72.96,stable,0.19999999999999996,0.4156171284634761,0.279236276849642,0.25,0.01148390002251745,0.4790874524714829,0.3125,0.08695652173913038
252145,Nuno Mendes,18,72,Portugal,Sporting CP,LB,Left,276.0,67,64,270,402,87,40,65.0,73,48,175.3,69.9,6.0,10,431,70,43.1,43.1,1200000.0,2020.0,0.443,positive,3.0,-8,0,324,youth,68.25,57.0,47.76,defender,True,False,False,False,False,high,0.903,1,432.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,49.876,14.220976332738882,20833.0,43.127,82.08,stable,0.4285714285714284,0.5377833753148614,0.30548926014319805,0.2612837837837838,0.09614951587480297,0.6989860583016476,0.375,0.08695652173913038
227928,Nélson Semedo,26,83,Portugal,Wolverhampton Wanderers,RWB,Right,302.0,58,76,319,434,91,74,79.0,92,66,177.8,68.9,3.0,9,323,55,35.9,35.9,28000000.0,2020.0,0.129,positive,3.0,0,1,676,prime,82.0,69.33,54.3,defender,True,False,False,False,False,high,0.927,0,249.0,3.0,28000000.0,28000000.0,28000000.0,0.0,28000000.0,0.0,55.0,17.147715103853763,337349.0,50.336,83.0,stable,0.7428571428571429,0.7437027707808562,0.43675417661097854,0.3445945945945946,0.07183066876829543,0.49999999999999994,0.1875,0.4347826086956521
241933,Monchu,20,64,Spain,Girona FC,CAM,Right,278.0,55,72,287,332,66,62,65.0,53,36,172.7,64.9,4.0,4,53,5,13.2,13.2,4000000.0,2021.0,0.745,positive,3.0,-6,0,400,youth,55.0,63.0,43.54,midfielder,False,False,False,True,False,medium,0.988,0,256.0,2.0,4000000.0,4000000.0,4000000.0,0.0,4000000.0,0.0,46.784,15.201805169084134,62500.0,43.018,70.4,stable,0.19999999999999996,0.40491183879093195,0.17899761336515513,0.3018243243243244,0.01103355100202657,0.8903675538656526,0.25,0.17391304347826086
198715,Sergio León,31,74,Spain,Levante UD,ST,Right,349.0,70,68,337,370,77,80,73.0,67,63,177.8,73.0,3.0,1,9,2,9.0,9.0,1200000.0,2021.0,0.47,positive,3.0,5,0,961,experienced,70.0,72.67,50.72,forward,False,True,False,False,False,low,0.998,0,222.0,4.0,1200000.0,1200000.0,1200000.0,0.0,1200000.0,0.0,53.104,13.997832948091215,16216.0,50.619,74.0,stable,0.48571428571428577,0.6309823677581864,0.3221957040572792,0.36716216216216224,0.0011258725512272012,0.7160963244613434,0.1875,0.6521739130434783
239818,Rúben Dias,23,81,Portugal,Manchester City,CB,Right,248.0,82,73,250,318,63,74,78.0,86,80,188.0,82.1,3.0,8,188,45,23.5,23.5,75000000.0,2020.0,0.198,positive,3.0,-3,1,529,developing,76.75,76.33,48.72,defender,True,False,False,False,False,high,0.958,0,243.0,2.0,75000000.0,75000000.0,75000000.0,0.0,75000000.0,0.0,49.685,18.13299868483392,925926.0,46.674,84.24,stable,0.6857142857142855,0.5680100755667506,0.38663484486873506,0.39189189189189194,0.041432109885161,0.5437262357414449,0.1875,0.30434782608695654
223979,Paolo Fernandes,21,66,Spain,C.D. Castellón,CAM,Left,282.0,38,65,315,372,80,68,45.0,68,37,170.2,60.8,3.0,3,483,26,161.0,161.0,450000.0,2017.0,0.527,positive,3.0,-5,0,441,developing,57.5,57.0,45.78,midfielder,False,False,False,True,False,high,0.891,1,198.0,1.0,450000.0,450000.0,450000.0,0.0,450000.0,0.0,48.193,13.017005083966255,6818.0,40.79,71.28,stable,0.2571428571428571,0.47544080604534,0.20286396181384253,0.2612837837837838,0.10785859040756586,0.7522179974651457,0.1875,0.21739130434782605
224019,Pedro Chirivella,23,68,Spain,FC Nantes,CM,Right,276.0,55,74,309,333,62,62,53.0,72,64,177.8,66.2,3.0,4,83,15,20.8,20.8,3200000.0,2020.0,0.787,positive,3.0,-3,1,529,developing,62.75,63.67,45.56,midfielder,False,False,False,True,False,medium,0.981,0,204.0,4.0,3200000.0,3200000.0,3200000.0,0.0,3200000.0,0.0,49.146,14.978661680269909,47059.0,44.694,70.72,stable,0.3142857142857143,0.46851385390428224,0.2529832935560859,0.3063513513513514,0.017788786309389775,0.9169835234474017,0.1875,0.30434782608695654
233943,Ronaldo Vieira,21,72,England,Sampdoria,CDM,Right,286.0,53,74,323,367,73,65,67.0,77,75,177.8,69.9,5.0,13,770,105,59.2,59.2,5000000.0,2021.0,0.278,positive,3.0,-5,0,441,developing,73.0,64.0,48.32,midfielder,False,False,False,True,False,high,0.827,0,360.0,3.0,5000000.0,5000000.0,5000000.0,0.0,5000000.0,0.0,49.663,15.424948670398354,69444.0,39.961,77.76,stable,0.4285714285714284,0.5554156171284635,0.35083532219570407,0.3085810810810811,0.17248367484800722,0.5944233206590621,0.3125,0.21739130434782605
222737,Malcom,21,82,Brazil,FC Barcelona,CAM,Left,362.0,57,80,401,424,87,85,58.0,74,64,172.7,73.9,5.0,13,334,56,25.7,25.7,22000000.0,2019.0,0.225,positive,3.0,-5,0,441,developing,70.75,74.0,56.54,midfielder,False,False,False,True,False,high,0.925,1,410.0,3.0,22000000.0,22000000.0,22000000.0,0.0,22000000.0,0.0,57.812,16.906553056777135,268293.0,52.3,88.56,stable,0.7142857142857144,0.8142317380352645,0.32935560859188545,0.37614864864864866,0.07430758838099527,0.5608365019011406,0.3125,0.21739130434782605
251573,Renan Lodi,22,81,Brazil,Atlético Madrid,LB,Left,348.0,68,76,375,413,85,76,76.0,84,69,172.7,68.0,6.0,10,76,17,7.6,7.6,25000000.0,2019.0,-0.115,negative,3.0,-4,0,484,developing,78.5,73.33,55.12,defender,True,False,False,False,False,medium,0.983,1,486.0,1.0,25000000.0,25000000.0,25000000.0,0.0,25000000.0,0.0,54.486,17.034386422832473,308642.0,54.183,85.86,stable,0.6857142857142855,0.769521410579345,0.4033412887828162,0.37162162162162166,0.016212564737671693,0.34537389100126736,0.375,0.26086956521739135
217731,Sandro,24,73,Spain,Everton,ST,Right,341.0,62,68,373,359,70,84,67.0,55,66,175.3,71.2,4.0,11,686,131,62.4,62.4,1500000.0,2020.0,0.333,positive,3.0,-2,1,576,developing,64.5,71.33,50.66,forward,False,True,False,False,False,high,0.846,0,292.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,52.347,14.220976332738882,20548.0,42.858,74.46,stable,0.4571428571428573,0.6290931989924432,0.26968973747016706,0.3581081081081081,0.15356901598739023,0.629277566539924,0.25,0.34782608695652173
136130,Alex,33,79,Brazil,Milan,CB,Right,244.0,80,56,285,258,50,86,84.0,54,90,188.0,92.1,2.0,35,1197,177,34.2,34.2,1500000.0,2020.0,0.385,positive,3.0,7,0,1089,veteran,69.5,74.0,47.34,defender,True,False,False,False,False,high,0.731,0,158.0,3.0,1500000.0,1200000.0,1500000.0,0.0,1500000.0,0.0,49.163,14.220976332738882,18987.0,34.606,79.0,stable,0.6285714285714286,0.52455919395466,0.31742243436754175,0.37614864864864866,0.26863319072281017,0.6622306717363751,0.125,0.7391304347826086
180175,Alexandre Pato,28,80,Brazil,Tianjin Quanjian FC,CF,Right,367.0,69,75,365,399,84,76,78.0,67,72,180.3,81.2,2.0,15,819,97,54.6,54.6,1500000.0,2016.0,0.796,positive,3.0,2,1,784,prime,75.25,73.33,54.62,forward,False,True,False,False,False,high,0.816,0,160.0,3.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,0.0,58.968,14.220976332738882,18750.0,44.57,80.0,stable,0.657142857142857,0.753778337531486,0.3723150357995227,0.37162162162162166,0.18351722585003377,0.9226869455006337,0.125,0.5217391304347827
242816,Riqui Puig,20,75,Spain,FC Barcelona,CAM,Right,308.0,49,82,360,374,69,60,55.0,66,62,170.2,55.8,3.0,3,313,44,104.3,104.3,15000000.0,2020.0,0.083,positive,3.0,-6,0,400,youth,63.0,63.67,50.84,midfielder,False,False,False,True,False,high,0.93,0,225.0,1.0,15000000.0,15000000.0,15000000.0,0.0,15000000.0,0.0,51.262,16.52356082573315,200000.0,47.281,82.5,stable,0.5142857142857142,0.6347607052896725,0.2553699284009547,0.3063513513513514,0.06957892366584102,0.47084917617237004,0.1875,0.17391304347826086
