player_id,date,position,performance_rating,goals_assists,minutes_played,days_injured,social_sentiment_score,contract_duration_months,market_value
43,2020-06-01,Defender,76.32,1,289,0,-0.1397,24,4042839.32
43,2020-07-01,Defender,75.19,0,330,0,-0.0176,23,4180906.44
43,2020-08-01,Defender,71.69,0,338,0,-0.3008,22,3951724.4
43,2020-09-01,Defender,76.22,0,16,0,-0.2939,21,4174197.82
43,2020-10-01,Defender,76.38,0,349,0,-0.0065,20,4172606.73
43,2020-11-01,Defender,72.96,0,237,0,0.356,19,4158213.43
43,2020-12-01,Defender,74.28,1,39,0,-0.4431,18,4017614.78
43,2021-01-01,Defender,68.28,0,275,0,0.1823,17,4075077.97
43,2021-02-01,Defender,67.39,0,272,0,-0.6703,16,3559295.66
43,2021-03-01,Defender,73.95,1,234,0,0.3965,15,4291026.43
43,2021-04-01,Defender,71.34,0,65,0,-0.3316,14,3728891.53
43,2021-05-01,Defender,74.15,1,129,0,-0.4238,13,3994614.57
43,2021-06-01,Defender,77.14,1,12,0,0.0511,12,3942519.88
43,2021-07-01,Defender,74.31,0,341,0,-0.2342,11,3759870.73
43,2021-08-01,Defender,74.82,0,130,0,-0.1235,10,4011720.35
43,2021-09-01,Defender,76.48,1,70,7,0.4258,9,3957488.01
43,2021-10-01,Defender,71.8,0,266,0,0.0298,8,3911089.21
43,2021-11-01,Defender,70.54,1,360,0,-0.3162,7,3766097.49
43,2021-12-01,Defender,77.49,1,265,0,0.3155,6,4468350.94
43,2022-01-01,Defender,77.49,0,254,0,0.2025,5,4323415.86
43,2022-02-01,Defender,73.99,0,295,0,0.3555,4,4080238.65
43,2022-03-01,Defender,74.44,0,289,0,-0.1049,3,3847293.19
43,2022-04-01,Defender,70.27,0,73,0,0.2461,2,3665726.2
43,2022-05-01,Defender,73.79,0,39,0,0.0315,1,3760189.85
43,2022-06-01,Defender,74.91,0,143,0,-0.2384,0,3714248.79
43,2022-07-01,Defender,74.84,1,341,0,0.2501,0,3914834.74
43,2022-08-01,Defender,77.69,0,303,0,0.5608,0,4244969.33
43,2022-09-01,Defender,79.29,0,92,0,-0.1037,0,4007789.68
43,2022-10-01,Defender,72.09,1,214,0,0.0761,0,3608639.61
43,2022-11-01,Defender,69.98,1,3,0,-0.5179,0,3335077.81
43,2022-12-01,Defender,78.09,0,93,0,0.1929,0,4134680.55
43,2023-01-01,Defender,75.28,0,1,0,-0.3232,0,3602286.38
43,2023-02-01,Defender,76.98,1,0,9,-0.1012,0,3758432.42
43,2023-03-01,Defender,78.7,0,168,0,-0.0728,0,3873364.69
43,2023-04-01,Defender,70.52,1,171,0,-0.2919,0,3424336.47
43,2023-05-01,Defender,74.76,0,231,0,0.484,0,3993144.67
43,2023-06-01,Defender,71.9,1,293,0,0.1733,0,3474137.88
43,2023-07-01,Defender,77.02,1,0,23,0.5037,0,3540056.08
43,2023-08-01,Defender,80.0,1,120,0,0.2999,0,3974213.89
43,2023-09-01,Defender,76.9,0,167,0,0.0936,0,3803896.66
43,2023-10-01,Defender,80.33,1,23,0,0.1452,0,3961677.47
43,2023-11-01,Defender,73.23,0,235,0,0.0257,0,3351124.43
43,2023-12-01,Defender,72.6,1,104,0,-0.0589,0,3245469.04
43,2024-01-01,Defender,80.35,1,191,0,-0.2534,0,3764881.91
43,2024-01-01,Defender,72.39,1,352,0,-0.1109,0,3320280.44
43,2024-03-01,Defender,75.91,1,284,0,-0.2344,0,3435690.78
43,2024-03-01,Defender,71.29,1,7,0,0.1537,0,3416880.0
43,2024-04-01,Defender,72.3,1,65,0,-0.276,0,3445621.2
44,2018-07-01,Goalkeeper,73.22,1,359,0,0.1117,48,24476597.69
44,2018-07-01,Goalkeeper,72.27,1,335,0,0.2351,47,22677321.41
44,2018-08-01,Goalkeeper,65.86,0,231,0,-0.0573,46,21552604.82
44,2018-09-01,Goalkeeper,69.89,1,170,0,-0.5178,45,21918685.87
44,2018-10-01,Goalkeeper,66.93,1,169,0,-0.2782,44,20448130.76
44,2018-11-01,Goalkeeper,65.86,0,130,0,0.0837,43,20915577.34
44,2018-12-01,Goalkeeper,67.02,0,53,0,-0.571,42,19156313.62
44,2019-01-01,Goalkeeper,65.49,0,233,0,0.0845,41,20647069.08
44,2019-02-01,Goalkeeper,63.4,1,118,0,-0.1675,40,19678061.94
44,2019-03-01,Goalkeeper,67.91,0,206,0,-0.0112,39,21362820.08
44,2019-04-01,Goalkeeper,65.1,1,66,20,-0.6876,38,17328236.9
44,2019-05-01,Goalkeeper,65.67,1,138,0,-0.1526,37,20976838.22
44,2019-06-01,Goalkeeper,66.56,0,326,0,-0.4725,36,18914123.36
44,2019-07-01,Goalkeeper,73.32,1,25,10,-0.2534,35,21342613.61
44,2019-08-01,Goalkeeper,73.77,1,317,0,0.2326,34,22387334.09
44,2019-09-01,Goalkeeper,74.08,1,141,0,-0.4672,33,20691841.19
44,2019-10-01,Goalkeeper,65.51,1,76,0,0.0277,32,19800039.36
44,2019-11-01,Goalkeeper,69.18,1,72,0,-0.4778,31,20288909.65
44,2019-12-01,Goalkeeper,70.75,1,209,0,-0.1085,30,20288900.13
44,2020-01-01,Goalkeeper,70.81,0,350,0,0.0885,29,21664729.21
44,2020-02-01,Goalkeeper,65.44,0,39,0,-0.1469,28,18946156.14
44,2020-03-01,Goalkeeper,73.44,1,66,0,-0.2733,27,22185092.75
44,2020-04-01,Goalkeeper,68.26,1,239,0,-0.1103,26,19501130.91
44,2020-05-01,Goalkeeper,65.85,0,249,0,-0.743,25,17810705.29
44,2020-06-01,Goalkeeper,74.34,0,308,0,0.2719,24,21288482.34
44,2020-07-01,Goalkeeper,69.26,1,194,0,-0.3889,23,19459019.21
44,2020-08-01,Goalkeeper,72.47,1,275,0,-0.1941,22,19726519.34
44,2020-09-01,Goalkeeper,67.26,0,191,0,-0.4978,21,17740367.77
44,2020-10-01,Goalkeeper,75.55,1,322,0,-0.2213,20,20603819.67
44,2020-11-01,Goalkeeper,76.26,1,155,0,0.1983,19,21664229.64
44,2020-12-01,Goalkeeper,75.71,0,88,0,0.162,18,22747232.62
44,2021-01-01,Goalkeeper,68.17,0,115,0,-0.0905,17,19182589.97
44,2021-02-01,Goalkeeper,69.38,1,237,0,-0.5737,16,17748228.79
44,2021-03-01,Goalkeeper,68.38,0,153,0,0.1319,15,19657494.49
44,2021-04-01,Goalkeeper,75.68,0,280,0,0.3926,14,22247436.82
44,2021-05-01,Goalkeeper,74.36,0,359,0,0.141,13,20799466.8
44,2021-06-01,Goalkeeper,71.17,0,132,0,-0.1183,12,19635901.38
44,2021-07-01,Goalkeeper,68.8,1,0,23,0.1875,11,15961813.29
44,2021-08-01,Goalkeeper,73.85,1,0,12,0.3503,10,19448120.63
44,2021-09-01,Goalkeeper,68.77,0,8,0,0.1125,9,18439515.91
44,2021-10-01,Goalkeeper,73.54,1,35,9,0.1462,8,18644814.41
44,2021-11-01,Goalkeeper,73.64,1,99,0,-0.2123,7,19131944.36
44,2021-12-01,Goalkeeper,71.91,1,225,0,0.3434,6,19499162.97
44,2022-01-01,Goalkeeper,76.7,1,270,0,0.006,5,20250417.69
44,2022-02-01,Goalkeeper,76.67,0,276,0,0.1502,4,21624719.09
44,2022-03-01,Goalkeeper,71.64,0,182,0,-0.5769,3,17287110.19
44,2022-04-01,Goalkeeper,72.07,1,332,0,-0.4104,2,19299287.44
44,2022-05-01,Goalkeeper,72.19,1,198,0,-0.4994,1,18958771.1
44,2022-06-01,Goalkeeper,75.33,1,130,0,0.3516,0,20333562.82
44,2022-07-01,Goalkeeper,70.87,0,21,0,-0.4402,0,16938112.26
44,2022-08-01,Goalkeeper,72.59,1,32,0,-0.2684,0,17725017.63
44,2022-09-01,Goalkeeper,73.55,1,48,0,-0.1542,0,18981162.99
44,2022-10-01,Goalkeeper,71.91,1,183,0,0.1159,0,18829568.65
44,2022-11-01,Goalkeeper,72.09,0,197,0,-0.1789,0,18034524.36
44,2022-12-01,Goalkeeper,74.73,0,273,0,0.1639,0,19632338.41
44,2023-01-01,Goalkeeper,74.64,1,198,0,-0.2421,0,19137019.37
44,2023-02-01,Goalkeeper,77.66,1,103,9,-0.1789,0,17947853.13
44,2023-03-01,Goalkeeper,73.18,1,85,0,0.0132,0,17964585.11
44,2023-04-01,Goalkeeper,70.73,1,66,0,0.164,0,18157982.37
44,2023-05-01,Goalkeeper,77.12,0,292,0,0.0192,0,19928904.66
44,2023-06-01,Goalkeeper,72.92,0,276,0,0.3096,0,17299959.45
44,2023-07-01,Goalkeeper,74.07,0,73,0,-0.4038,0,16499617.92
44,2023-08-01,Goalkeeper,78.4,0,45,0,0.4393,0,19120544.09
44,2023-09-01,Goalkeeper,76.77,1,216,0,0.4526,0,19636469.32
44,2023-10-01,Goalkeeper,75.22,1,355,0,-0.4508,0,16488710.25
44,2023-11-01,Goalkeeper,71.74,0,279,0,-0.1064,0,17246524.71
44,2023-12-01,Goalkeeper,74.68,0,67,0,-0.3054,0,17731327.6
44,2024-01-01,Goalkeeper,78.4,1,62,0,-0.2945,0,18779040.36
44,2024-01-01,Goalkeeper,78.67,0,214,0,0.434,0,19632377.54
44,2024-03-01,Goalkeeper,80.85,0,80,0,0.2349,0,19669098.23
44,2024-03-01,Goalkeeper,73.28,1,170,0,-0.4224,0,15898617.34
44,2024-04-01,Goalkeeper,78.41,1,209,0,-0.324,0,17178755.49
45,2018-07-01,Forward,61.96,5,0,17,-0.6398,48,11966883.55
45,2018-07-01,Forward,65.56,4,144,0,-0.5883,47,12733362.53
45,2018-08-01,Forward,64.16,2,55,0,-0.5898,46,12661034.21
45,2018-09-01,Forward,63.7,4,192,0,-0.8504,45,12386767.56
45,2018-10-01,Forward,57.26,2,295,0,-0.5848,44,12059145.78
45,2018-11-01,Forward,60.39,0,135,0,-0.9635,43,12072531.95
45,2018-12-01,Forward,64.38,3,160,0,-0.1963,42,13701095.81
45,2019-01-01,Forward,63.79,4,98,0,-0.1875,41,13696789.04
45,2019-02-01,Forward,67.1,5,289,0,-0.4929,40,14041041.37
45,2019-03-01,Forward,60.66,5,0,16,-0.6833,39,11402711.65
45,2019-04-01,Forward,63.18,5,247,0,-0.8137,38,12991709.96
45,2019-05-01,Forward,65.15,5,4,0,-0.7287,37,12917586.31
45,2019-06-01,Forward,66.72,4,320,0,-0.546,36,12599173.74
45,2019-07-01,Forward,68.52,0,237,0,-0.0382,35,14056748.57
45,2019-08-01,Forward,67.09,5,266,0,0.1309,34,13634388.09
45,2019-09-01,Forward,66.68,3,15,0,-0.5393,33,12776840.21
45,2019-10-01,Forward,62.59,2,206,0,-0.5419,32,12109665.83
45,2019-11-01,Forward,59.41,2,213,0,-1.0,31,10517373.32
45,2019-12-01,Forward,59.22,1,88,0,-0.2524,30,11586073.49
45,2020-01-01,Forward,67.68,1,302,0,0.0846,29,14307481.0
45,2020-02-01,Forward,68.18,1,157,0,-0.6309,28,12954374.29
45,2020-03-01,Forward,64.2,2,204,0,-0.2259,27,13195401.64
45,2020-04-01,Forward,67.17,1,18,0,-0.281,26,12736622.32
45,2020-05-01,Forward,67.56,1,219,0,0.1487,25,14733597.4
45,2020-06-01,Forward,66.67,3,86,0,-0.0506,24,13523838.0
45,2020-07-01,Forward,64.03,3,21,0,-0.7989,23,10907259.88
45,2020-08-01,Forward,66.86,3,342,0,0.1105,22,13297613.47
45,2020-09-01,Forward,60.7,4,240,0,-0.2696,21,11473117.35
45,2020-10-01,Forward,67.26,2,8,0,0.1308,20,12740063.56
45,2020-11-01,Forward,66.69,4,68,0,-0.7103,19,12504675.77
45,2020-12-01,Forward,63.04,5,20,0,-0.9111,18,11409315.5
45,2021-01-01,Forward,65.19,1,91,0,-0.6849,17,12163936.95
45,2021-02-01,Forward,68.6,1,134,0,-0.6986,16,11859900.87
45,2021-03-01,Forward,67.2,4,17,0,-0.56,15,12427082.55
45,2021-04-01,Forward,70.12,3,166,0,-0.2397,14,13061199.2
45,2021-05-01,Forward,64.89,2,11,0,-0.4421,13,11715234.91
45,2021-06-01,Forward,67.45,3,181,0,0.0039,12,12458135.04
45,2021-07-01,Forward,69.95,1,96,0,0.2935,11,12752726.07
45,2021-08-01,Forward,61.93,5,0,15,-0.2932,10,10610121.74
45,2021-09-01,Forward,63.22,2,326,0,-0.623,9,10605201.3
45,2021-10-01,Forward,66.86,5,0,16,-0.0415,8,11638841.59
45,2021-11-01,Forward,62.84,3,278,0,-0.056,7,11410777.31
45,2021-12-01,Forward,61.93,0,12,0,-0.9773,6,10370390.77
45,2022-01-01,Forward,69.6,3,40,0,-0.1103,5,12884179.99
45,2022-02-01,Forward,65.4,5,134,0,-0.2512,4,12116733.55
45,2022-03-01,Forward,68.1,4,259,0,0.2126,3,12423288.0
45,2022-04-01,Forward,66.62,2,190,0,-0.7364,2,11900212.03
45,2022-05-01,Forward,63.16,1,80,0,-0.5999,1,11290888.75
45,2022-06-01,Forward,63.85,5,114,0,-0.3855,0,10434782.31
45,2022-07-01,Forward,69.54,2,263,0,-0.2361,0,12279042.38
45,2022-08-01,Forward,69.84,4,301,0,-0.1792,0,12203660.58
45,2022-09-01,Forward,71.35,4,166,0,0.1872,0,12728031.64
45,2022-10-01,Forward,71.91,4,296,0,-0.1125,0,12534179.67
45,2022-11-01,Forward,66.74,1,89,0,-0.5953,0,11005549.9
45,2022-12-01,Forward,71.3,4,308,0,-0.0157,0,12634458.86
45,2023-01-01,Forward,64.21,0,333,0,0.0094,0,10955805.67
45,2023-02-01,Forward,63.67,3,198,0,-0.632,0,10099411.86
45,2023-03-01,Forward,67.63,0,316,0,-0.0437,0,11540354.69
45,2023-04-01,Forward,67.58,5,332,0,-0.3746,0,11312888.72
45,2023-05-01,Forward,72.84,1,35,0,0.1119,0,13013204.9
45,2023-06-01,Forward,73.33,1,238,0,-0.2286,0,11772462.58
45,2023-07-01,Forward,74.64,0,210,0,0.3328,0,12507517.04
45,2023-08-01,Forward,65.73,5,89,19,-0.7431,0,8621941.66
45,2023-09-01,Forward,67.08,0,30,0,-0.4851,0,10347383.94
45,2023-10-01,Forward,70.89,2,82,0,0.3218,0,11845456.79
45,2023-11-01,Forward,74.13,0,184,0,0.1397,0,12772846.27
45,2023-12-01,Forward,69.06,0,230,0,-0.63,0,10608770.31
45,2024-01-01,Forward,69.25,2,299,0,-0.0356,0,11113249.32
45,2024-01-01,Forward,69.17,5,157,0,-0.5241,0,10264715.69
45,2024-03-01,Forward,67.39,4,210,0,-0.2411,0,10366371.4
45,2024-03-01,Forward,65.09,2,195,0,-0.0731,0,10071778.54
45,2024-04-01,Forward,66.3,2,302,0,-0.6822,0,10130484.77
46,2018-07-01,Forward,63.28,1,121,0,-0.1279,48,28871861.28
46,2018-07-01,Forward,64.04,2,118,0,-0.5874,47,28978772.03
46,2018-08-01,Forward,61.96,0,316,0,-0.7767,46,28802902.29
46,2018-09-01,Forward,62.53,0,83,0,-0.7774,45,27457657.88
46,2018-10-01,Forward,67.72,4,279,0,-0.6318,44,31164429.5
46,2018-11-01,Forward,67.21,2,40,0,-0.2165,43,31707005.57
46,2018-12-01,Forward,65.18,4,305,0,-0.7755,42,28938015.33
46,2019-01-01,Forward,69.27,0,350,0,0.0149,41,34142974.11
46,2019-02-01,Forward,65.15,5,156,0,-0.7023,40,30056804.68
46,2019-03-01,Forward,63.88,0,193,0,-0.9058,39,26716391.38
46,2019-04-01,Forward,64.33,0,284,0,-0.5914,38,29628599.61
46,2019-05-01,Forward,61.17,5,199,0,-0.2231,37,27550493.15
46,2019-06-01,Forward,72.11,5,173,0,0.2333,36,33124590.33
46,2019-07-01,Forward,67.34,3,292,0,-0.0489,35,29959044.36
46,2019-08-01,Forward,71.07,1,290,0,-0.5502,34,31453751.45
46,2019-09-01,Forward,63.6,5,0,8,-0.2551,33,26118440.78
46,2019-10-01,Forward,68.14,1,138,14,-0.2803,32,27064586.7
46,2019-11-01,Forward,71.03,0,196,0,-0.4885,31,31586432.51
46,2019-12-01,Forward,64.81,0,344,0,-0.8194,30,27298411.32
46,2020-01-01,Forward,70.16,3,155,0,-0.0293,29,33556597.41
46,2020-02-01,Forward,65.9,2,325,0,-0.6478,28,28512326.84
46,2020-03-01,Forward,65.58,3,316,0,-0.3657,27,29317532.91
46,2020-04-01,Forward,63.8,2,79,0,-0.6147,26,27432390.26
46,2020-05-01,Forward,64.57,1,0,17,-0.3884,25,25777960.66
46,2020-06-01,Forward,70.91,4,29,0,-0.3071,24,30724036.61
46,2020-07-01,Forward,70.77,3,0,29,0.2833,23,28432412.54
46,2020-08-01,Forward,69.09,3,270,0,0.0436,22,29081591.49
46,2020-09-01,Forward,66.35,5,318,0,-0.724,21,27370288.52
46,2020-10-01,Forward,69.8,3,260,0,0.16,20,32234374.45
46,2020-11-01,Forward,64.49,5,27,0,-0.7996,19,25810581.54
46,2020-12-01,Forward,67.52,1,113,0,-0.13,18,28733197.7
46,2021-01-01,Forward,65.56,2,160,0,0.0879,17,28882300.41
46,2021-02-01,Forward,73.28,5,162,0,0.3088,16,33494318.75
46,2021-03-01,Forward,67.05,3,298,0,0.0976,15,28834609.02
46,2021-04-01,Forward,71.06,1,179,0,0.0346,14,31995205.5
46,2021-05-01,Forward,69.69,4,301,0,0.1401,13,31880882.72
46,2021-06-01,Forward,68.28,4,220,0,-0.2303,12,27669618.16
46,2021-07-01,Forward,72.81,2,275,0,0.1029,11,29169099.98
46,2021-08-01,Forward,67.73,3,195,0,0.1188,10,26796590.96
46,2021-09-01,Forward,71.3,0,131,0,-0.2605,9,28452207.51
46,2021-10-01,Forward,71.76,5,127,0,-0.3101,8,28509534.01
46,2021-11-01,Forward,67.11,0,289,0,-0.1711,7,26930656.12
46,2021-12-01,Forward,73.06,0,296,0,-0.2022,6,30308399.93
46,2022-01-01,Forward,74.37,3,128,0,-0.5,5,27762744.98
46,2022-02-01,Forward,74.54,4,17,0,0.0638,4,30611139.5
46,2022-03-01,Forward,75.45,3,203,0,-0.1937,3,30886239.18
46,2022-04-01,Forward,66.24,0,343,0,0.0993,2,26689661.19
46,2022-05-01,Forward,69.78,5,316,0,-0.6357,1,26563091.03
46,2022-06-01,Forward,70.0,1,250,0,-0.4259,0,26487381.88
46,2022-07-01,Forward,75.62,5,143,0,-0.2013,0,27351310.41
46,2022-08-01,Forward,71.58,3,316,0,-0.1083,0,28270439.89
46,2022-09-01,Forward,74.58,5,145,0,0.3289,0,31001899.41
46,2022-10-01,Forward,73.79,4,196,0,-0.5117,0,26545646.9
46,2022-11-01,Forward,69.59,1,294,0,-0.2928,0,26008413.87
46,2022-12-01,Forward,76.79,4,340,0,0.0546,0,28765503.88
46,2023-01-01,Forward,70.76,2,338,0,-0.6273,0,25606053.57
46,2023-02-01,Forward,73.41,2,228,0,-0.0908,0,29098305.3
46,2023-03-01,Forward,76.92,3,108,0,-0.3786,0,27918862.09
46,2023-04-01,Forward,67.44,2,259,0,-0.399,0,23898373.28
46,2023-05-01,Forward,70.18,1,91,0,0.074,0,28491184.23
46,2023-06-01,Forward,75.19,0,228,0,-0.4185,0,26702090.51
46,2023-07-01,Forward,77.74,3,338,0,-0.3777,0,27191001.43
46,2023-08-01,Forward,74.62,5,357,0,-0.4284,0,24721076.97
46,2023-09-01,Forward,77.77,2,183,0,0.4682,0,29817107.64
46,2023-10-01,Forward,78.4,1,292,0,0.1631,0,28713316.99
46,2023-11-01,Forward,74.97,4,234,0,0.047,0,28024397.84
46,2023-12-01,Forward,77.24,2,182,0,-0.1565,0,27530311.61
46,2024-01-01,Forward,77.01,2,0,25,-0.0956,0,24936694.13
46,2024-01-01,Forward,74.27,2,356,0,-0.2213,0,25498969.73
46,2024-03-01,Forward,71.04,1,220,0,-0.0108,0,26727691.82
46,2024-03-01,Forward,76.88,1,124,0,0.2829,0,27591577.95
46,2024-04-01,Forward,78.37,1,227,0,-0.2426,0,28897968.46
47,2018-07-01,Forward,66.34,5,199,0,0.0759,48,21872078.22
47,2018-07-01,Forward,67.54,5,283,0,-0.373,47,20172445.25
47,2018-08-01,Forward,66.4,1,0,20,0.0366,46,19242316.03
47,2018-09-01,Forward,63.21,3,201,6,-0.9376,45,16714211.16
47,2018-10-01,Forward,66.64,2,349,0,0.0084,44,21776620.14
47,2018-11-01,Forward,64.38,1,318,0,-0.4954,43,18711942.08
47,2018-12-01,Forward,71.15,4,271,0,-0.0662,42,22305577.12
47,2019-01-01,Forward,70.74,1,11,0,0.1643,41,21557070.21
47,2019-02-01,Forward,70.53,2,253,0,-0.568,40,21778440.74
47,2019-03-01,Forward,63.98,5,295,0,-0.2375,39,19733007.43
47,2019-04-01,Forward,70.8,3,224,0,0.0179,38,21574192.88
47,2019-05-01,Forward,69.01,1,172,0,-0.2759,37,21545318.64
47,2019-06-01,Forward,66.79,4,9,0,-0.2157,36,20192157.73
47,2019-07-01,Forward,70.09,5,171,0,0.2717,35,22501741.94
47,2019-08-01,Forward,68.46,1,63,0,-0.381,34,20569265.14
47,2019-09-01,Forward,70.44,0,47,0,-0.3306,33,20532093.13
47,2019-10-01,Forward,65.86,5,163,15,0.0473,32,19253543.89
47,2019-11-01,Forward,63.19,0,0,12,-0.7716,31,15834508.92
47,2019-12-01,Forward,63.48,4,278,0,-0.6539,30,17897915.93
47,2020-01-01,Forward,69.63,1,42,0,-0.3061,29,20052985.42
47,2020-02-01,Forward,65.12,1,82,0,-0.1928,28,19798592.6
47,2020-03-01,Forward,71.66,2,359,0,0.3171,27,22167793.74
47,2020-04-01,Forward,65.04,5,44,0,-0.5074,26,18044954.88
47,2020-05-01,Forward,67.56,3,115,0,-0.2757,25,19228178.46
47,2020-06-01,Forward,73.49,2,94,0,-0.2461,24,21129776.15
47,2020-07-01,Forward,71.62,1,250,0,-0.5139,23,18778962.2
47,2020-08-01,Forward,72.38,3,195,0,-0.241,22,19270648.15
47,2020-09-01,Forward,70.15,3,0,18,-0.401,21,17535245.72
47,2020-10-01,Forward,71.23,0,125,0,-0.1241,20,19796385.27
47,2020-11-01,Forward,72.66,5,149,0,0.0388,19,20839907.09
47,2020-12-01,Forward,69.62,1,91,0,0.1197,18,19254235.39
47,2021-01-01,Forward,70.03,1,76,0,-0.1927,17,19581392.14
47,2021-02-01,Forward,66.75,0,139,0,-0.743,16,17358113.99
47,2021-03-01,Forward,72.45,1,248,0,0.167,15,21819471.6
47,2021-04-01,Forward,73.92,5,333,0,-0.134,14,20293111.47
47,2021-05-01,Forward,68.14,3,154,0,-0.1968,13,19336871.35
47,2021-06-01,Forward,75.63,3,60,0,0.1882,12,19782302.35
47,2021-07-01,Forward,73.19,0,160,0,-0.0407,11,18965007.04
47,2021-08-01,Forward,72.97,2,95,0,0.0557,10,20351517.1
47,2021-09-01,Forward,66.18,3,121,0,-0.563,9,17276872.12
47,2021-10-01,Forward,75.06,0,255,0,0.3474,8,21717079.7
47,2021-11-01,Forward,67.15,5,0,0,0.1249,7,18318044.11
47,2021-12-01,Forward,69.29,5,165,0,0.0048,6,18755236.79
47,2022-01-01,Forward,75.69,0,214,0,0.1148,5,21307417.25
47,2022-02-01,Forward,72.22,4,9,14,0.0246,4,18499531.23
47,2022-03-01,Forward,73.92,4,296,0,-0.4787,3,18652076.48
47,2022-04-01,Forward,73.32,3,301,0,-0.3725,2,18369523.33
47,2022-05-01,Forward,72.65,3,17,0,0.4042,1,20604107.68
47,2022-06-01,Forward,71.94,2,27,0,-0.0522,0,18050473.67
47,2022-07-01,Forward,70.18,0,228,0,0.2605,0,18042154.49
47,2022-08-01,Forward,74.54,3,304,0,-0.5094,0,17715759.23
47,2022-09-01,Forward,70.87,3,116,0,-0.491,0,16232266.34
47,2022-10-01,Forward,75.98,5,3,0,-0.2211,0,18338592.81
47,2022-11-01,Forward,67.55,2,63,0,-0.088,0,17178614.45
47,2022-12-01,Forward,70.16,5,277,0,-0.486,0,17323672.66
47,2023-01-01,Forward,74.13,3,29,0,0.2372,0,19611090.53
47,2023-02-01,Forward,74.86,4,350,0,0.4162,0,20545759.76
47,2023-03-01,Forward,69.04,3,355,0,-0.2709,0,16597140.9
47,2023-04-01,Forward,71.67,0,123,0,-0.097,0,18742019.37
47,2023-05-01,Forward,74.07,3,177,0,-0.5312,0,17697607.75
47,2023-06-01,Forward,69.85,3,12,0,-0.2674,0,15953176.97
47,2023-07-01,Forward,74.05,5,11,0,0.2216,0,17312937.89
47,2023-08-01,Forward,77.97,5,78,0,0.3308,0,18392575.79
47,2023-09-01,Forward,72.91,0,272,0,0.146,0,18343553.07
47,2023-10-01,Forward,70.52,5,5,15,-0.3417,0,14378707.28
47,2023-11-01,Forward,70.16,3,11,0,-0.0911,0,16272644.46
47,2023-12-01,Forward,72.95,5,327,0,-0.5359,0,16830073.37
47,2024-01-01,Forward,68.9,5,224,0,-0.4533,0,15730478.98
47,2024-01-01,Forward,77.08,1,310,0,-0.1736,0,17876457.41
47,2024-03-01,Forward,76.55,0,139,0,0.3881,0,18228315.03
47,2024-03-01,Forward,76.7,1,318,0,-0.246,0,17149455.3
47,2024-04-01,Forward,74.0,0,115,0,0.1316,0,17867774.59
48,2018-07-01,Forward,77.01,5,153,0,0.3694,48,10674510.57
48,2018-07-01,Forward,83.79,3,20,12,-0.0322,47,10391856.46
48,2018-08-01,Forward,80.05,0,325,0,0.3926,46,11358109.78
48,2018-09-01,Forward,85.58,4,181,0,0.6927,45,12080625.54
48,2018-10-01,Forward,81.65,5,237,0,-0.1092,44,11322953.47
48,2018-11-01,Forward,86.69,0,0,22,-0.032,43,11178430.05
48,2018-12-01,Forward,81.42,4,169,0,0.0888,42,11928165.44
48,2019-01-01,Forward,83.5,2,80,0,0.3213,41,12397389.8
48,2019-02-01,Forward,78.79,2,95,0,0.2162,40,11690027.69
48,2019-03-01,Forward,86.14,4,328,0,0.2212,39,12269982.79
48,2019-04-01,Forward,82.13,2,345,0,0.1254,38,11967533.3
48,2019-05-01,Forward,84.42,0,261,0,0.5432,37,12948561.13
48,2019-06-01,Forward,82.1,1,335,0,-0.1578,36,11118908.76
48,2019-07-01,Forward,85.99,5,281,0,0.8532,35,12421325.75
48,2019-08-01,Forward,86.74,1,159,0,0.0917,34,11581474.66
48,2019-09-01,Forward,83.53,3,149,0,0.6784,33,11587985.75
48,2019-10-01,Forward,81.93,0,153,0,0.1765,32,10653875.74
48,2019-11-01,Forward,81.1,0,110,0,0.0259,31,10837295.13
48,2019-12-01,Forward,81.58,3,254,0,0.2168,30,10577586.88
48,2020-01-01,Forward,86.51,5,272,0,0.1891,29,11263518.11
48,2020-02-01,Forward,83.92,3,95,0,0.0781,28,10615553.68
48,2020-03-01,Forward,86.82,4,22,0,0.9107,27,12873446.0
48,2020-04-01,Forward,78.69,5,237,0,-0.0166,26,10275546.14
48,2020-05-01,Forward,81.71,1,43,0,0.0615,25,10880822.22
48,2020-06-01,Forward,80.81,3,354,0,-0.2167,24,9614776.8
48,2020-07-01,Forward,80.44,4,351,0,-0.0512,23,10450887.76
48,2020-08-01,Forward,89.45,5,230,0,0.9914,22,12159970.52
48,2020-09-01,Forward,85.65,2,139,0,0.0481,21,11242419.07
48,2020-10-01,Forward,89.07,1,84,7,1.0,20,11940531.13
48,2020-11-01,Forward,84.97,5,212,0,0.3422,19,10470400.3
48,2020-12-01,Forward,89.71,2,166,0,0.7119,18,11873407.88
48,2021-01-01,Forward,84.22,2,95,0,0.2559,17,10362443.22
48,2021-02-01,Forward,83.53,4,353,0,0.7238,16,10850552.45
48,2021-03-01,Forward,88.43,1,15,0,0.2827,15,11574637.42
48,2021-04-01,Forward,85.01,4,4,0,0.0016,14,10134733.13
48,2021-05-01,Forward,81.39,3,3,0,0.0678,13,9932856.36
48,2021-06-01,Forward,90.76,3,67,0,0.6067,12,11794961.33
48,2021-07-01,Forward,84.5,4,0,0,0.7301,11,10719249.41
